Year,Mth,Month,Facility Reference Number,Licence Holder,Zone,FH_Zone,Site_Name,Latitude,Longitude,Sample Type,Date,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Prop_AF,Year Class
2021,4,April,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,-126.63284,50.60175,Routine monitoring,06-Apr-21,1.3,0.12,3.48,0.9,3,0.092,1
2019,4,April,7714,MOWI Canada West,Central Coast,3.5,Alexander,52.67648,-128.57494,Routine monitoring,26-Apr-19,0.75,0.07,5.72,1.13,3,0.093,1
2011,12,December,728,Mainstream Canada,Broughton Archipelago,3.3,Sir Edmund Bay,50.83096,-126.59684,Routine monitoring,02-Dec-11,0.32,0.03,0.12,0.27,3,0.094,1
2019,8,August,739,MOWI Canada West,Broughton Archipelago,3.3,Upper Retreat,50.72183,-126.5681,Routine monitoring,28-Aug-19,0.32,0.03,1.55,0.3,3,0.094,1
2020,6,June,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,-126.69153,50.78659,Routine monitoring,23-Jun-20,0.32,0.03,0.83,0.9,3,0.094,1
2012,6,July,1507,Mainstream Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Routine monitoring,27-Jun-12,0.32,0.03,0.02,0,3,0.094,1
2019,7,July,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.405,-126.15055,Routine monitoring,01-Jul-19,0.32,0.03,10.89,3.8,3,0.094,1
2020,12,December,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,-127.87618,50.48562,Routine monitoring,28-Dec-20,0.32,0.03,1.83,2.27,3,0.094,1
2020,12,December,1581,MOWI Canada West,Discovery Passage,3.2,Hardwicke,-125.76974,50.41339,Routine monitoring,16-Dec-20,0.53,0.05,1.47,0,3,0.094,2
2019,8,August,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,18-Aug-19,1.57,0.15,3.55,0.18,3,0.096,1
2021,1,January,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,-126.75743,50.85271,Routine monitoring,14-Jan-21,0.73,0.07,0.03,1.38,3,0.096,1
2013,8,August,1145,Marine Harvest Canada,Broughton Archipelago,3.3,Potts Bay,50.6492,-126.6182,Routine monitoring,08-Aug-13,0.52,0.05,0,0,3,0.096,Brood
2015,7,July,892,Marine Harvest Canada,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Routine monitoring,15-Jul-15,1.87,0.18,0.53,0.12,3,0.096,1
2018,11,November,1293,Marine Harvest Canada,Port Hardy,3.4,Duncan Island,50.8195,-127.55568,Routine monitoring,27-Nov-18,0.83,0.08,0.89,0.43,4,0.096,1
2013,5,May,1336,Mainstream Canada,Broughton Archipelago,3.3,Simmonds Point,50.87791,-126.90153,Routine monitoring,02-May-13,0.72,0.07,0.3,1.05,3,0.097,1
2017,8,August,144,Marine Harvest Canada,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Routine monitoring,04-Aug-17,0.72,0.07,8.15,1.98,3,0.097,1
2019,9,September,144,MOWI Canada West,Quatsino Sound,2.4,Koskimo,50.45861,-127.88988,Threshold exceedance,18-Sep-19,4.27,0.42,1.95,1.47,3,0.098,1
2017,2,February,543,Cermaq Canada,Clayoquot Sound,2.3,Mussel Rock,49.25925,-125.86762,Routine monitoring,17-Feb-17,0.91,0.09,0.35,0.37,3,0.099,1
2020,10,October,1863,Grieg Seafood BC,Esperanza Inlet,2.4,Esperanza,-126.76145,49.87814,Threshold exceedance; Pre-treatment,02-Oct-20,20.02,1.98,0.97,0,13,0.099,1
2019,9,September,7713,MOWI Canada West,Central Coast,3.5,Cougar,52.71993,-128.57432,Routine monitoring,24-Sep-19,11.08,1.1,26.68,0.32,3,0.099,1
2013,9,September,141,Marine Harvest Canada,Broughton Archipelago,3.3,Port Elizabeth,50.67099,-126.47653,Routine monitoring,21-Sep-13,0.2,0.02,0.05,0,3,0.1,1
2018,7,July,467,Marine Harvest Canada,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,08-Jul-18,0.2,0.02,1.07,0,3,0.1,2
2018,7,July,467,Marine Harvest Canada,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,23-Jul-18,0.2,0.02,1.27,0.03,3,0.1,2
2018,5,May,1691,Marine Harvest Canada,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Routine monitoring,30-May-18,0.2,0.02,0.05,0.18,3,0.1,1
2018,7,July,1691,Marine Harvest Canada,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Pre-treatment,04-Jul-18,0.2,0.02,0.15,0,3,0.1,1
2019,5,May,7714,MOWI Canada West,Central Coast,3.5,Alexander,52.67648,-128.57494,Routine monitoring,01-May-19,0.2,0.02,3.53,0.75,3,0.1,1
2014,4,April,1472,Cermaq Canada,Clayoquot Sound,2.3,West Side,49.27928,-125.83065,Routine monitoring,01-Apr-14,0.2,0.02,0.58,0.03,3,0.1,1
2015,7,July,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,04-Jul-15,0.2,0.02,0.23,0.12,3,0.1,1
2016,12,December,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,01-Dec-16,0.1,0.01,0.02,0.02,3,0.1,1
2020,1,January,1291,Cermaq Canada,Clayoquot Sound,2.3,McIntyre Lake,-125.81583,49.30557,Routine monitoring,02-Jan-20,0.1,0.01,0.22,0,3,0.1,1
2021,4,April,527,Cermaq Canada,Clayoquot Sound,2.3,Saranac Island,-125.90671,49.24803,Routine monitoring,18-Apr-21,0.2,0.02,15.13,1.37,3,0.1,1
2016,3,March,1079,Grieg Seafood BC,Esperanza Inlet,2.4,Steamer,49.8868,-126.7911,Routine monitoring,26-Mar-16,0.2,0.02,0,0,3,0.1,1
2012,4,April,1700,Grieg Seafood BC,Nootka Sound,2.4,Muchalat South,49.64012,-126.32735,Routine monitoring,20-Apr-12,0.2,0.02,0.08,0,3,0.1,1
2012,3,March,892,Marine Harvest Canada,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Routine monitoring,14-Mar-12,0.2,0.02,0.15,0,3,0.1,1
2018,4,April,1237,Marine Harvest Canada,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Routine monitoring,10-Apr-18,0.2,0.02,1.77,0.55,3,0.1,2
2019,8,August,332,Grieg Seafood BC,Sunshine Coast,3.1,Salten,49.61535,-123.83407,Routine monitoring,15-Aug-19,0.2,0.02,0,0.03,3,0.1,1
2021,9,September,728,Cermaq Canada,Broughton Archipelago,3.3,Sir Edmund Bay,50.83096,-126.59684,Routine monitoring,06-Sep-21,0.1,0.01,0,0.04,4,0.1,1
2019,6,June,465,MOWI Canada West,Broughton Archipelago,3.3,Swanson,50.61871,-126.70473,Routine monitoring,17-Jun-19,0.3,0.03,2.8,0.18,2,0.1,2
2019,5,May,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Routine monitoring,22-May-19,0.3,0.03,2.9,2.03,2,0.1,1
2019,7,July,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Routine monitoring,04-Jul-19,0.5,0.05,2.18,4.95,2,0.1,1
2021,4,April,1238,MOWI Canada West,Quatsino Sound,2.4,Mahatta West,-127.83577,50.46914,Routine monitoring,14-Apr-21,0.5,0.05,3.1,3.28,2,0.1,1
2014,5,May,1336,Cermaq Canada,Broughton Archipelago,3.3,Simmonds Point,50.87791,-126.90153,Routine monitoring,23-May-14,0.3,0.03,0,0.27,3,0.1,1
2014,6,June,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,50.60175,-126.63284,Routine monitoring,23-Jun-14,0.5,0.05,0.13,0.17,3,0.1,1
2015,6,June,1618,Marine Harvest Canada,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,01-Jun-15,0.5,0.05,6.02,0.23,3,0.1,1
2019,6,June,1059,MOWI Canada West,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Routine monitoring,05-Jun-19,0.3,0.03,1.32,0.6,3,0.1,1
2019,12,December,1618,MOWI Canada West,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,05-Dec-19,0.3,0.03,0.73,0.62,3,0.1,1
2018,10,October,1702,Marine Harvest Canada,Central Coast,3.5,Goat Cove,52.78726,-128.4199,Routine monitoring,23-Oct-18,0.3,0.03,0.57,0.03,3,0.1,2
2013,2,February,1291,Mainstream Canada,Clayoquot Sound,2.3,McIntyre Lake,49.30557,-125.81583,Routine monitoring,23-Feb-13,0.3,0.03,0.58,0.08,3,0.1,2
2013,7,July,227,Mainstream Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,15-Jul-13,0.3,0.03,0.23,0.07,3,0.1,1
2016,2,February,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,50.32159,-125.00882,Routine monitoring,16-Feb-16,0.5,0.05,0.25,4.3,3,0.1,1
2019,6,June,1300,MOWI Canada West,Discovery Passage,3.2,Althorpe,50.47531,-125.80975,Routine monitoring,25-Jun-19,0.5,0.05,1.1,0.42,3,0.1,2
2019,5,May,1198,MOWI Canada West,Port Hardy,3.4,Raynor,50.89253,-127.25359,Routine monitoring,09-May-19,0.3,0.03,0.72,0.03,3,0.1,1
2018,12,December,1581,Marine Harvest Canada,Discovery Passage,3.2,Hardwicke,50.41339,-125.76974,Routine monitoring,10-Dec-18,0.3,0.03,0.99,0.2,5,0.1,1
2011,12,December,378,Marine Harvest Canada,Discovery Passage,3.2,Thurlow,50.40808,-125.34088,Routine monitoring,22-Dec-11,1.48,0.15,1.87,0.68,3,0.101,2
2011,5,May,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,49.65603,-126.45404,Routine monitoring,21-May-11,0.78,0.08,0.15,0,3,0.103,1
2011,9,September,1401,Mainstream Canada,Discovery Passage,3.2,Brent Island,50.28613,-125.34917,Follow-up,21-Sep-11,0.68,0.07,2.03,3.05,3,0.103,1
2014,4,April,1537,Cermaq Canada,Clayoquot Sound,2.3,Bare Bluff,49.32702,-125.79902,Routine monitoring,03-Apr-14,0.97,0.1,2.1,0.82,3,0.103,1
2020,3,March,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,-126.63284,50.60175,Routine monitoring,19-Mar-20,0.48,0.05,0.63,0.53,2,0.104,1
2021,7,July,467,MOWI Canada West,Broughton Archipelago,3.3,Midsummer,-126.66298,50.65784,Routine monitoring,09-Jul-21,0.48,0.05,2.55,0.15,2,0.104,1
2015,2,February,1789,Grieg Seafood BC,Nootka Sound,2.4,Concepcion,49.65923,-126.47587,Routine monitoring,19-Feb-15,0.48,0.05,0,0,3,0.104,1
2018,7,July,820,Marine Harvest Canada,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,14-Jul-18,0.67,0.07,0.78,0.35,3,0.104,1
2014,5,May,1351,MOWI Canada West,Port Hardy,3.4,Marsh Bay,50.90567,-127.34239,Routine monitoring,23-May-14,0.67,0.07,2.45,0.3,3,0.104,2
2020,2,February,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,-125.00882,50.32159,Routine monitoring,14-Feb-20,0.19,0.02,0.64,0.61,3,0.105,1
2012,1,January,1059,Marine Harvest Canada,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Routine monitoring,30-Jan-12,0.19,0.02,0.24,0.12,5,0.105,1
2020,3,March,100,MOWI Canada West,Discovery Passage,3.2,Lees Bay,-125.70029,50.41063,Threshold exceedance; Pre-treatment,04-Mar-20,8.78,0.93,10.26,4.19,6,0.106,2
2020,2,February,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,-126.63284,50.60175,Routine monitoring,13-Feb-20,0.47,0.05,0.25,0.48,3,0.106,1
2019,3,March,831,MOWI Canada West,Port Hardy,3.4,Shelter Pass,50.88414,-127.5004,Routine monitoring,15-Mar-19,0.47,0.05,0.5,0.18,3,0.106,2
2020,5,May,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,-126.45404,49.65603,Follow-up,19-May-20,13.88,1.48,0.2,0,3,0.107,2
2015,11,November,884,Marine Harvest Canada,Central Coast,3.5,Lochalsh Bay,52.53399,-128.3602,Pre-treatment; Follow-up,20-Nov-15,13.39,1.43,1.88,0.89,8,0.107,1
2018,11,November,1586,Marine Harvest Canada,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,04-Nov-18,0.28,0.03,0.58,0.08,2,0.107,1
2019,8,August,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,03-Aug-19,0.28,0.03,0.38,0.2,2,0.107,2
2021,9,September,1618,MOWI Canada West,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,02-Sep-21,0.28,0.03,0.03,0,2,0.107,1
2011,5,May,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,49.65603,-126.45404,Routine monitoring,09-May-11,0.28,0.03,0.43,0,2,0.107,1
2018,4,April,7053,Marine Harvest Canada,Port Hardy,3.4,Ghi ya,50.90078,-127.93638,Routine monitoring,03-Apr-18,0.28,0.03,0.2,0,2,0.107,2
2012,12,December,143,Marine Harvest Canada,Broughton Archipelago,3.3,Larsen Island,50.60175,-126.63284,Routine monitoring,20-Dec-12,0.28,0.03,0.53,0.4,3,0.107,1
2015,4,April,1586,Marine Harvest Canada,Broughton Archipelago,3.3,Doctor Islets,50.65373,-126.28925,Routine monitoring,28-Apr-15,0.28,0.03,0.23,0.1,3,0.107,2
2016,3,March,1702,Marine Harvest Canada,Central Coast,3.5,Goat Cove,52.78726,-128.4199,Routine monitoring,24-Mar-16,0.28,0.03,0.78,0.02,3,0.107,2
2019,2,February,1691,MOWI Canada West,Central Coast,3.5,Kid Bay,52.80108,-128.40431,Routine monitoring,27-Feb-19,0.28,0.03,0.25,0.52,3,0.107,2
2019,8,August,306,Cermaq Canada,Discovery Passage,3.2,Venture Point,50.30241,-125.33778,Routine monitoring,18-Aug-19,0.28,0.03,5.3,0.02,3,0.107,1
2011,2,February,1507,Mainstream Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Pre-treatment; Follow-up,16-Feb-11,17.43,1.87,25.23,0,3,0.107,2
2016,1,January,1537,Cermaq Canada,Clayoquot Sound,2.3,Bare Bluff,49.32702,-125.79902,Routine monitoring,16-Jan-16,0.65,0.07,0.07,0.05,3,0.108,1
2019,4,April,234,Cermaq Canada,Clayoquot Sound,2.3,Dixon Bay,49.405,-126.15055,Routine monitoring,10-Apr-19,0.37,0.04,3.59,0.93,3,0.108,1
2014,5,May,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,50.60175,-126.63284,Routine monitoring,12-May-14,0.92,0.1,0.13,0.32,3,0.109,1
2011,8,August,306,Mainstream Canada,Discovery Passage,3.2,Venture Point,50.30241,-125.33778,Routine monitoring,05-Aug-11,1.1,0.12,0.57,3.87,3,0.109,1
2015,7,July,892,Marine Harvest Canada,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Routine monitoring,22-Jul-15,1.1,0.12,0.68,2.55,3,0.109,1
2020,6,June,1581,MOWI Canada West,Discovery Passage,3.2,Hardwicke,-125.76974,50.41339,Routine monitoring,20-Jun-20,1.28,0.14,2.1,0.79,4,0.109,1
2019,6,June,728,Cermaq Canada,Broughton Archipelago,3.3,Sir Edmund Bay,50.83096,-126.59684,Routine monitoring,20-Jun-19,0.27,0.03,0,0.02,3,0.111,2
2021,8,August,1618,MOWI Canada West,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,26-Aug-21,0.27,0.03,0,0,3,0.111,1
2018,7,July,1691,Marine Harvest Canada,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Follow-up,18-Jul-18,0.27,0.03,0.23,0.02,3,0.111,1
2011,5,May,314,Mainstream Canada,Clayoquot Sound,2.3,Ross Pass,49.32437,-126.04849,Routine monitoring,16-May-11,0.27,0.03,0.48,0,3,0.111,1
2021,12,December,1350,MOWI Canada West,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Routine monitoring,30-Dec-21,0.27,0.03,0.32,0.4,3,0.111,1
2018,9,September,465,Marine Harvest Canada,Broughton Archipelago,3.3,Swanson,50.61871,-126.70473,Routine monitoring,25-Sep-18,0.45,0.05,0.2,0.13,2,0.111,1
2021,4,April,465,MOWI Canada West,Broughton Archipelago,3.3,Swanson,-126.70473,50.61871,Routine monitoring,06-Apr-21,0.9,0.1,3.35,0.1,2,0.111,1
2021,1,January,7053,MOWI Canada West,Port Hardy,3.4,Ghi ya,-127.93638,50.90078,Routine monitoring,12-Jan-21,0.45,0.05,0.5,0,2,0.111,2
2014,3,March,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,50.60175,-126.63284,Routine monitoring,04-Mar-14,1.17,0.13,0.83,0.13,3,0.111,1
2018,3,March,1618,Marine Harvest Canada,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,24-Mar-18,0.18,0.02,0.02,0,3,0.111,1
2019,5,May,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,50.60175,-126.63284,Routine monitoring,02-May-19,0.18,0.02,0.37,0.07,3,0.111,1
2019,5,May,1059,MOWI Canada West,Broughton Archipelago,3.3,Sargeaunt Pass,50.67346,-126.18595,Routine monitoring,08-May-19,0.18,0.02,4.03,0.78,3,0.111,1
2019,8,August,1618,MOWI Canada West,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,27-Aug-19,0.18,0.02,0,0,3,0.111,1
2011,4,April,884,Marine Harvest Canada,Central Coast,3.5,Lochalsh Bay,52.53399,-128.3602,Routine monitoring,03-Apr-11,0.63,0.07,1.17,3.2,3,0.111,1
2018,1,January,1691,Marine Harvest Canada,Central Coast,3.5,Kid Bay,52.80048,-128.40111,Routine monitoring,10-Jan-18,0.18,0.02,0.78,0.25,3,0.111,1
2020,4,April,1895,MOWI Canada West,Central Coast,3.5,Sheep Passage,-128.31093,52.79609,Routine monitoring,30-Apr-20,0.63,0.07,0.92,0.6,3,0.111,1
2021,5,May,7713,MOWI Canada West,Central Coast,3.5,Cougar,-128.57432,52.71993,Routine monitoring,25-May-21,0.9,0.1,10.1,0.95,3,0.111,1
2011,12,December,234,Mainstream Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,03-Dec-11,0.9,0.1,0.03,0.25,3,0.111,1
2014,6,June,1291,Cermaq Canada,Clayoquot Sound,2.3,McIntyre Lake,49.30557,-125.81583,Routine monitoring,04-Jun-14,0.18,0.02,1.28,7.4,3,0.111,1
2014,7,July,1291,Cermaq Canada,Clayoquot Sound,2.3,McIntyre Lake,49.30557,-125.81583,Routine monitoring,03-Jul-14,0.45,0.05,0.15,0.43,3,0.111,1
2014,7,July,1291,Cermaq Canada,Clayoquot Sound,2.3,McIntyre Lake,49.30557,-125.81583,Routine monitoring,18-Jul-14,0.18,0.02,0.03,0.18,3,0.111,1
2019,4,April,1507,Cermaq Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Pre-treatment,24-Apr-19,0.18,0.02,1.22,2.36,3,0.111,1
2021,4,April,227,Cermaq Canada,Clayoquot Sound,2.3,Bawden,-126.00721,49.30798,Routine monitoring,25-Apr-21,0.45,0.05,1.5,1.18,3,0.111,1
2016,7,July,78,Marine Harvest Canada,Discovery Passage,3.2,Phillips Arm,50.48825,-125.35658,Routine monitoring,19-Jul-16,0.18,0.02,0.07,0.48,3,0.111,1
2019,12,December,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,50.32159,-125.00882,Routine monitoring,06-Dec-19,0.09,0.01,0,0.2,3,0.111,1
2020,3,March,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,-125.00882,50.32159,Routine monitoring,22-Mar-20,0.18,0.02,4.27,0.9,3,0.111,1
2012,4,May,1700,Grieg Seafood BC,Nootka Sound,2.4,Muchalat South,49.64012,-126.32735,Routine monitoring,30-Apr-12,0.18,0.02,0,0,3,0.111,1
2017,1,January,1700,Grieg Seafood BC,Nootka Sound,2.4,Muchalat South,49.64012,-126.32735,Routine monitoring,15-Jan-17,0.18,0.02,0,0,3,0.111,1
2014,1,January,1350,MOWI Canada West,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Follow-up,29-Jan-14,0.18,0.02,0,0.02,3,0.111,1
2020,11,November,1237,MOWI Canada West,Quatsino Sound,2.4,Monday Rocks,-127.87618,50.48562,Routine monitoring,16-Nov-20,0.18,0.02,1.12,1.08,3,0.111,1
2020,11,November,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,-126.75743,50.85271,Routine monitoring,22-Nov-20,0.09,0.01,0.04,0.05,4,0.111,1
2021,7,July,1895,MOWI Canada West,Central Coast,3.5,Sheep Passage,-128.31093,52.79609,Routine monitoring,20-Jul-21,0.09,0.01,0,0.01,4,0.111,2
2011,9,September,1401,Mainstream Canada,Discovery Passage,3.2,Brent Island,50.28613,-125.34917,Follow-up,03-Sep-11,1.52,0.17,5.77,0.13,3,0.112,1
2015,4,April,1237,Marine Harvest Canada,Quatsino Sound,2.4,Monday Rocks,50.48562,-127.87618,Pre-treatment; Follow-up,10-Apr-15,12.28,1.38,4,15.77,3,0.112,1
2016,8,August,467,Marine Harvest Canada,Broughton Archipelago,3.3,Midsummer,50.65784,-126.66298,Routine monitoring,18-Aug-16,1.6,0.18,1.7,0.7,3,0.113,2
2016,4,April,304,Cermaq Canada,Discovery Passage,3.2,Raza Island,50.32159,-125.00882,Routine monitoring,17-Apr-16,0.62,0.07,1.04,5.32,2,0.113,1
2015,3,March,1145,Marine Harvest Canada,Broughton Archipelago,3.3,Potts Bay,50.6492,-126.6182,Routine monitoring,15-Mar-15,1.15,0.13,11.47,1.12,3,0.113,Brood
2015,5,May,1618,Marine Harvest Canada,Broughton Archipelago,3.3,Humphrey Rock,50.69682,-126.25532,Routine monitoring,20-May-15,1.32,0.15,0.27,2.2,3,0.114,1
2019,2,February,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,50.85271,-126.75743,Routine monitoring,15-Feb-19,0.44,0.05,0.34,0.73,3,0.114,1
2020,2,February,100,MOWI Canada West,Discovery Passage,3.2,Lees Bay,-125.70029,50.41063,Routine monitoring,10-Feb-20,1.23,0.14,4.62,4.31,5,0.114,2
2021,6,June,1300,MOWI Canada West,Discovery Passage,3.2,Althorpe,-125.80975,50.47531,Routine monitoring,30-Jun-21,0.7,0.08,4.15,0.63,2,0.114,2
2019,2,February,1300,MOWI Canada West,Discovery Passage,3.2,Althorpe,50.47531,-125.80975,Routine monitoring,05-Feb-19,1.92,0.22,2.05,3.63,3,0.115,1
2011,6,June,1350,Marine Harvest Canada,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Routine monitoring,18-Jun-11,1.48,0.17,0.07,0.08,3,0.115,1
2014,1,January,1507,Cermaq Canada,Clayoquot Sound,2.3,Millar Channel,49.37622,-126.09003,Routine monitoring,04-Jan-14,1.13,0.13,2.85,0.68,3,0.115,1
2018,12,December,869,Cermaq Canada,Broughton Archipelago,3.3,Maude Island,50.85271,-126.75743,Routine monitoring,17-Dec-18,0.26,0.03,0.17,0.72,3,0.115,1
2018,11,November,100,Marine Harvest Canada,Discovery Passage,3.2,Lees Bay,50.41063,-125.70029,Routine monitoring,02-Nov-18,1.12,0.13,1.5,1.6,3,0.116,2
2019,9,September,871,Grieg Seafood BC,Discovery Passage,3.2,Barnes Bay,50.32437,-125.26039,Routine monitoring,05-Sep-19,1.12,0.13,0.3,1.51,3,0.116,1
2021,6,June,1338,MOWI Canada West,Quatsino Sound,2.4,Mahatta East,-127.78781,50.47456,Routine monitoring,21-Jun-21,0.43,0.05,1.68,0.4,2,0.116,1
2018,9,September,465,Marine Harvest Canada,Broughton Archipelago,3.3,Swanson,50.61871,-126.70473,Routine monitoring,11-Sep-18,0.43,0.05,0.83,0.2,3,0.116,1
2021,6,June,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,-126.63284,50.60175,Routine monitoring,23-Jun-21,0.43,0.05,0.42,0.17,3,0.116,1
2011,2,February,234,Mainstream Canada,Clayoquot Sound,2.3,Dixon Bay,49.40478,-126.15072,Routine monitoring,17-Feb-11,0.43,0.05,1.45,0.05,3,0.116,2
2012,3,March,227,Mainstream Canada,Clayoquot Sound,2.3,Bawden,49.30798,-126.00721,Routine monitoring,20-Mar-12,0.43,0.05,0.87,0,3,0.116,1
2019,6,June,892,MOWI Canada West,Port Hardy,3.4,Bell Island,50.83242,-127.52057,Routine monitoring,25-Jun-19,0.43,0.05,3.98,0.92,3,0.116,1
2016,3,March,1698,Grieg Seafood BC,Sunshine Coast,3.1,Ahlstrom,49.7793,-124.15395,Routine monitoring,11-Mar-16,0.43,0.05,0.02,0,3,0.116,2
2016,4,April,465,Marine Harvest Canada,Broughton Archipelago,3.3,Swanson,50.61871,-126.70473,Routine monitoring,27-Apr-16,0.6,0.07,0.93,0,3,0.117,2
2021,8,August,1839,Grieg Seafood BC,Broughton Archipelago,3.3,Wa-kwa,50.60106,-126.34741,Routine monitoring,10-Aug-21,0.6,0.07,0.42,0.03,3,0.117,2
2021,5,May,7713,MOWI Canada West,Central Coast,3.5,Cougar,-128.57432,52.71993,Routine monitoring,31-May-21,0.6,0.07,16.43,1.98,3,0.117,1
2020,5,May,540,Cermaq Canada,Clayoquot Sound,2.3,Fortune Channel,-125.75174,49.23503,Routine monitoring,25-May-20,0.6,0.07,0.3,0.08,3,0.117,1
2014,4,April,143,MOWI Canada West,Broughton Archipelago,3.3,Larsen Island,50.60175,-126.63284,Routine monitoring,01-Apr-14,1.88,0.22,0.55,0.4,3,0.117,1
2020,5,May,1738,Grieg Seafood BC,Nootka Sound,2.4,Atrevida,-126.45404,49.65603,Follow-up,12-May-20,10.82,1.27,0.12,0,3,0.117,2
2019,1,January,1350,MOWI Canada West,Port Hardy,3.4,Shelter Bay,50.96555,-127.45345,Routine monitoring,21-Jan-19,0.68,0.08,0.33,0.15,2,0.118,2
2011,8,August,1336,Mainstream Canada,Broughton Archipelago,3.3,Simmonds Point,50.87791,-126.90153,Routine monitoring,01-Aug-11,0.17,0.02,1.17,0.48,3,0.118,1
2012,5,May,1825,Grieg Seafood BC,Broughton Archipelago,3.3,Noo-la,50.60799,-126.36301,Routine monitoring,08-May-12,0.17,0.02,0,0.07,3,0.118,1
2014,6,June,820,MOWI Canada West,Broughton Archipelago,3.3,Wicklow Point,50.78659,-126.69153,Routine monitoring,29-Jun-14,0.17,0.02,1.98,0.25,3,0.118,1
2016,4,April,1145,Marine Harvest Canada,Broughton Archipelago,3.3,Potts Bay,50.6492,-126.6182,Routine monitoring,15-Apr-16,0.17,0.02,0,0,3,0.118,Brood
